x coord, t coord, heat
0.58, 21, 0.479276
0.59, 21, 0.480685
0.6, 21, 0.482071
0.61, 21, 0.483377
0.62, 21, 0.484541
0.63, 21, 0.4855
0.64, 21, 0.486188
0.65, 21, 0.486538
0.66, 21, 0.486483
0.67, 21, 0.485954
0.68, 21, 0.484887
0.69, 21, 0.483215
0.7, 21, 0.480876
0.71, 21, 0.477812
0.72, 21, 0.473966
0.73, 21, 0.469287
0.74, 21, 0.463728
0.75, 21, 0.457247
0.76, 21, 0.449809
0.77, 21, 0.441383
0.78, 21, 0.431945
0.79, 21, 0.421478
0.8, 21, 0.409971
0.81, 21, 0.39742
0.82, 21, 0.383826
0.83, 21, 0.369201
0.84, 21, 0.353558
0.85, 21, 0.336921
0.86, 21, 0.319318
0.87, 21, 0.300784
0.88, 21, 0.281359
0.89, 21, 0.261089
0.9, 21, 0.240026
0.91, 21, 0.218226
0.92, 21, 0.19575
0.93, 21, 0.172661
0.94, 21, 0.149029
0.95, 21, 0.124925
0.96, 21, 0.100423
0.97, 21, 0.0756008
0.98, 21, 0.0505359
0.99, 21, 0.0253087
1, 21, 0
0, 22, 0
0.01, 22, 0.0245179
0.02, 22, 0.0489591
0.03, 22, 0.0732473
0.04, 22, 0.097307
0.05, 22, 0.121064
0.06, 22, 0.144447
0.07, 22, 0.167385
0.08, 22, 0.189811
0.09, 22, 0.211661
0.1, 22, 0.232874
0.11, 22, 0.253394
0.12, 22, 0.273168
0.13, 22, 0.292148
0.14, 22, 0.310291
0.15, 22, 0.327559
0.16, 22, 0.343921
0.17, 22, 0.359348
0.18, 22, 0.373822
0.19, 22, 0.387327
0.2, 22, 0.399854
0.21, 22, 0.411401
0.22, 22, 0.421972
0.23, 22, 0.431577
0.24, 22, 0.440231
0.25, 22, 0.447957
0.26, 22, 0.454781
0.27, 22, 0.460736
0.28, 22, 0.465861
0.29, 22, 0.470197
0.3, 22, 0.473791
0.31, 22, 0.476694
0.32, 22, 0.478958
0.33, 22, 0.48064
0.34, 22, 0.481798
0.35, 22, 0.482492
0.36, 22, 0.482782
0.37, 22, 0.482728
0.38, 22, 0.482392
0.39, 22, 0.48183
0.4, 22, 0.481102
0.41, 22, 0.48026
0.42, 22, 0.479357
0.43, 22, 0.478439
0.44, 22, 0.477551
0.45, 22, 0.476732
0.46, 22, 0.476014
0.47, 22, 0.475426
0.48, 22, 0.47499
0.49, 22, 0.474722
0.5, 22, 0.474631
0.51, 22, 0.474722
0.52, 22, 0.47499
0.53, 22, 0.475426
0.54, 22, 0.476014
0.55, 22, 0.476732
0.56, 22, 0.477551
0.57, 22, 0.478439
0.58, 22, 0.479357
0.59, 22, 0.48026
0.6, 22, 0.481102
0.61, 22, 0.48183
0.62, 22, 0.482392
0.63, 22, 0.482728
0.64, 22, 0.482782
0.65, 22, 0.482492
0.66, 22, 0.481798
0.67, 22, 0.48064
0.68, 22, 0.478958
0.69, 22, 0.476694
0.7, 22, 0.473791
0.71, 22, 0.470197
0.72, 22, 0.465861
0.73, 22, 0.460736
0.74, 22, 0.454781
0.75, 22, 0.447957
0.76, 22, 0.440231
0.77, 22, 0.431577
0.78, 22, 0.421972
0.79, 22, 0.411401
0.8, 22, 0.399854
0.81, 22, 0.387327
0.82, 22, 0.373822
0.83, 22, 0.359348
0.84, 22, 0.343921
0.85, 22, 0.327559
0.86, 22, 0.310291
0.87, 22, 0.292148
0.88, 22, 0.273168
0.89, 22, 0.253394
0.9, 22, 0.232874
0.91, 22, 0.211661
0.92, 22, 0.189811
0.93, 22, 0.167385
0.94, 22, 0.144447
0.95, 22, 0.121064
0.96, 22, 0.097307
0.97, 22, 0.0732473
0.98, 22, 0.0489591
0.99, 22, 0.0245179
1, 22, 0
0, 23, 0
0.01, 23, 0.0237729
0.02, 23, 0.0474736
0.03, 23, 0.0710301
0.04, 23, 0.0943716
0.05, 23, 0.117428
0.06, 23, 0.140133
0.07, 23, 0.162418
0.08, 23, 0.184222
0.09, 23, 0.205485
0.1, 23, 0.226148
0.11, 23, 0.24616
0.12, 23, 0.26547
0.13, 23, 0.284034
0.14, 23, 0.301812
0.15, 23, 0.318768
0.16, 23, 0.334872
0.17, 23, 0.350099
0.18, 23, 0.36443
0.19, 23, 0.377851
0.2, 23, 0.390354
0.21, 23, 0.401936
0.22, 23, 0.4126
0.23, 23, 0.422355
0.24, 23, 0.431216
0.25, 23, 0.439201
0.26, 23, 0.446336
0.27, 23, 0.452651
0.28, 23, 0.458178
0.29, 23, 0.462956
0.3, 23, 0.467028
0.31, 23, 0.470438
0.32, 23, 0.473235
0.33, 23, 0.475469
0.34, 23, 0.477192
0.35, 23, 0.478459
0.36, 23, 0.479322
0.37, 23, 0.479837
0.38, 23, 0.480057
0.39, 23, 0.480035
0.4, 23, 0.479822
0.41, 23, 0.479466
0.42, 23, 0.479013
0.43, 23, 0.478507
0.44, 23, 0.477985
0.45, 23, 0.477483
0.46, 23, 0.477029
0.47, 23, 0.476651
0.48, 23, 0.476366
0.49, 23, 0.476189
0.5, 23, 0.476129
0.51, 23, 0.476189
0.52, 23, 0.476366
0.53, 23, 0.476651
0.54, 23, 0.477029
0.55, 23, 0.477483
0.56, 23, 0.477985
0.57, 23, 0.478507
0.58, 23, 0.479013
0.59, 23, 0.479466
0.6, 23, 0.479822
0.61, 23, 0.480035
0.62, 23, 0.480057
0.63, 23, 0.479837
0.64, 23, 0.479322
0.65, 23, 0.478459
0.66, 23, 0.477192
0.67, 23, 0.475469
0.68, 23, 0.473235
0.69, 23, 0.470438
0.7, 23, 0.467028
0.71, 23, 0.462956
0.72, 23, 0.458178
0.73, 23, 0.452651
0.74, 23, 0.446336
0.75, 23, 0.439201
0.76, 23, 0.431216
0.77, 23, 0.422355
0.78, 23, 0.4126
0.79, 23, 0.401936
0.8, 23, 0.390354
0.81, 23, 0.377851
0.82, 23, 0.36443
0.83, 23, 0.350099
0.84, 23, 0.334872
0.85, 23, 0.318768
0.86, 23, 0.301812
0.87, 23, 0.284034
0.88, 23, 0.26547
0.89, 23, 0.24616
0.9, 23, 0.226148
0.91, 23, 0.205485
0.92, 23, 0.184222
0.93, 23, 0.162418
0.94, 23, 0.140133
0.95, 23, 0.117428
0.96, 23, 0.0943716
0.97, 23, 0.0710301
0.98, 23, 0.0474736
0.99, 23, 0.0237729
1, 23, 0
0, 24, 0
0.01, 24, 0.0230717
0.02, 24, 0.0460755
0.03, 24, 0.0689437
0.04, 24, 0.0916095
0.05, 24, 0.114008
0.06, 24, 0.136074
0.07, 24, 0.157747
0.08, 24, 0.178967
0.09, 24, 0.199677
0.1, 24, 0.219825
0.11, 24, 0.239359
0.12, 24, 0.258235
0.13, 24, 0.276409
0.14, 24, 0.293844
0.15, 24, 0.310507
0.16, 24, 0.32637
0.17, 24, 0.341408
0.18, 24, 0.355604
0.19, 24, 0.368944
0.2, 24, 0.381421
0.21, 24, 0.39303
0.22, 24, 0.403776
0.23, 24, 0.413666
0.24, 24, 0.422711
0.25, 24, 0.430931
0.26, 24, 0.438345
0.27, 24, 0.444982
0.28, 24, 0.450872
0.29, 24, 0.456049
0.3, 24, 0.46055
0.31, 24, 0.464417
0.32, 24, 0.467693
0.33, 24, 0.470422
0.34, 24, 0.472653
0.35, 24, 0.474433
0.36, 24, 0.475811
0.37, 24, 0.476835
0.38, 24, 0.477553
0.39, 24, 0.478014
0.4, 24, 0.478261
0.41, 24, 0.47834
0.42, 24, 0.47829
0.43, 24, 0.478151
0.44, 24, 0.477956
0.45, 24, 0.477737
0.46, 24, 0.47752
0.47, 24, 0.477327
0.48, 24, 0.477177
0.49, 24, 0.477082
0.5, 24, 0.477049
0.51, 24, 0.477082
0.52, 24, 0.477177
0.53, 24, 0.477327
0.54, 24, 0.47752
0.55, 24, 0.477737
0.56, 24, 0.477956
0.57, 24, 0.478151
0.58, 24, 0.47829
0.59, 24, 0.47834
0.6, 24, 0.478261
0.61, 24, 0.478014
0.62, 24, 0.477553
0.63, 24, 0.476835
0.64, 24, 0.475811
0.65, 24, 0.474433
0.66, 24, 0.472653
0.67, 24, 0.470422
0.68, 24, 0.467693
0.69, 24, 0.464417
0.7, 24, 0.46055
0.71, 24, 0.456049
0.72, 24, 0.450872
0.73, 24, 0.444982
0.74, 24, 0.438345
0.75, 24, 0.430931
0.76, 24, 0.422711
0.77, 24, 0.413666
0.78, 24, 0.403776
0.79, 24, 0.39303
0.8, 24, 0.381421
0.81, 24, 0.368944
0.82, 24, 0.355604
0.83, 24, 0.341408
0.84, 24, 0.32637
0.85, 24, 0.310507
0.86, 24, 0.293844
0.87, 24, 0.276409
0.88, 24, 0.258235
0.89, 24, 0.239359
0.9, 24, 0.219825
0.91, 24, 0.199677
0.92, 24, 0.178967
0.93, 24, 0.157747
0.94, 24, 0.136074
0.95, 24, 0.114008
0.96, 24, 0.0916095
0.97, 24, 0.0689437
0.98, 24, 0.0460755
0.99, 24, 0.0230717
1, 24, 0
0, 25, 0
0.01, 25, 0.0224122
0.02, 25, 0.0447605
0.03, 25, 0.0669814
0.04, 25, 0.0890119
0.05, 25, 0.110791
0.06, 25, 0.132258
0.07, 25, 0.153355
0.08, 25, 0.174026
0.09, 25, 0.194218
0.1, 25, 0.213881
0.11, 25, 0.232967
0.12, 25, 0.251434
0.13, 25, 0.269242
0.14, 25, 0.286355
0.15, 25, 0.302742
0.16, 25, 0.318376
0.17, 25, 0.333235
0.18, 25, 0.347301
0.19, 25, 0.360561
0.2, 25, 0.373009
0.21, 25, 0.384639
0.22, 25, 0.395455
0.23, 25, 0.405462
0.24, 25, 0.414672
0.25, 25, 0.423099
0.26, 25, 0.430765
0.27, 25, 0.437691
0.28, 25, 0.443906
0.29, 25, 0.44944
0.3, 25, 0.454328
0.31, 25, 0.458605
0.32, 25, 0.46231
0.33, 25, 0.465485
0.34, 25, 0.468172
0.35, 25, 0.470412
0.36, 25, 0.472251
0.37, 25, 0.473731
0.38, 25, 0.474896
0.39, 25, 0.475788
0.4, 25, 0.476449
0.41, 25, 0.476916
0.42, 25, 0.477227
0.43, 25, 0.477415
0.44, 25, 0.477512
0.45, 25, 0.477546
0.46, 25, 0.47754
0.47, 25, 0.477514
0.48, 25, 0.477484
0.49, 25, 0.477462
0.5, 25, 0.477454
0.51, 25, 0.477462
0.52, 25, 0.477484
0.53, 25, 0.477514
0.54, 25, 0.47754
0.55, 25, 0.477546
0.56, 25, 0.477512
0.57, 25, 0.477415
0.58, 25, 0.477227
0.59, 25, 0.476916
0.6, 25, 0.476449
0.61, 25, 0.475788
0.62, 25, 0.474896
0.63, 25, 0.473731
0.64, 25, 0.472251
0.65, 25, 0.470412
0.66, 25, 0.468172
0.67, 25, 0.465485
0.68, 25, 0.46231
0.69, 25, 0.458605
0.7, 25, 0.454328
0.71, 25, 0.44944
0.72, 25, 0.443906
0.73, 25, 0.437691
0.74, 25, 0.430765
0.75, 25, 0.423099
0.76, 25, 0.414672
0.77, 25, 0.405462
0.78, 25, 0.395455
0.79, 25, 0.384639
0.8, 25, 0.373009
0.81, 25, 0.360561
0.82, 25, 0.347301
0.83, 25, 0.333235
0.84, 25, 0.318376
0.85, 25, 0.302742
0.86, 25, 0.286355
0.87, 25, 0.269242
0.88, 25, 0.251434
0.89, 25, 0.232967
0.9, 25, 0.213881
0.91, 25, 0.194218
0.92, 25, 0.174026
0.93, 25, 0.153355
0.94, 25, 0.132258
0.95, 25, 0.110791
0.96, 25, 0.0890119
0.97, 25, 0.0669814
0.98, 25, 0.0447605
0.99, 25, 0.0224122
1, 25, 0
0, 26, 0
0.01, 26, 0.0217921
0.02, 26, 0.0435242
0.03, 26, 0.0651363
0.04, 26, 0.0865696
0.05, 26, 0.107766
0.06, 26, 0.128669
0.07, 26, 0.149225
0.08, 26, 0.16938
0.09, 26, 0.189085
0.1, 26, 0.208292
0.11, 26, 0.226957
0.12, 26, 0.24504
0.13, 26, 0.262502
0.14, 26, 0.279311
0.15, 26, 0.295436
0.16, 26, 0.310853
0.17, 26, 0.32554
0.18, 26, 0.33948
0.19, 26, 0.352662
0.2, 26, 0.365076
0.21, 26, 0.376719
0.22, 26, 0.387593
0.23, 26, 0.397702
0.24, 26, 0.407056
0.25, 26, 0.415668
0.26, 26, 0.423557
0.27, 26, 0.430742
0.28, 26, 0.437247
0.29, 26, 0.443102
0.3, 26, 0.448335
0.31, 26, 0.45298
0.32, 26, 0.457071
0.33, 26, 0.460645
0.34, 26, 0.46374
0.35, 26, 0.466394
0.36, 26, 0.468645
0.37, 26, 0.470535
0.38, 26, 0.4721
0.39, 26, 0.473379
0.4, 26, 0.474409
0.41, 26, 0.475224
0.42, 26, 0.475857
0.43, 26, 0.476339
0.44, 26, 0.476698
0.45, 26, 0.476958
0.46, 26, 0.477141
0.47, 26, 0.477264
0.48, 26, 0.477342
0.49, 26, 0.477384
0.5, 26, 0.477398
0.51, 26, 0.477384
0.52, 26, 0.477342
0.53, 26, 0.477264
0.54, 26, 0.477141
0.55, 26, 0.476958
0.56, 26, 0.476698
0.57, 26, 0.476339
0.58, 26, 0.475857
0.59, 26, 0.475224
0.6, 26, 0.474409
0.61, 26, 0.473379
0.62, 26, 0.4721
0.63, 26, 0.470535
0.64, 26, 0.468645
0.65, 26, 0.466394
0.66, 26, 0.46374
0.67, 26, 0.460645
0.68, 26, 0.457071
0.69, 26, 0.45298
0.7, 26, 0.448335
0.71, 26, 0.443102
0.72, 26, 0.437247
0.73, 26, 0.430742
0.74, 26, 0.423557
0.75, 26, 0.415668
0.76, 26, 0.407056
0.77, 26, 0.397702
0.78, 26, 0.387593
0.79, 26, 0.376719
0.8, 26, 0.365076
0.81, 26, 0.352662
0.82, 26, 0.33948
0.83, 26, 0.32554
0.84, 26, 0.310853
0.85, 26, 0.295436
0.86, 26, 0.279311
0.87, 26, 0.262502
0.88, 26, 0.24504
0.89, 26, 0.226957
0.9, 26, 0.208292
0.91, 26, 0.189085
0.92, 26, 0.16938
0.93, 26, 0.149225
0.94, 26, 0.128669
0.95, 26, 0.107766
0.96, 26, 0.0865696
0.97, 26, 0.0651363
0.98, 26, 0.0435242
0.99, 26, 0.0217921
1, 26, 0
0, 27, 0
0.01, 27, 0.0212091
0.02, 27, 0.0423617
0.03, 27, 0.0634015
0.04, 27, 0.0842732
0.05, 27, 0.104922
0.06, 27, 0.125296
0.07, 27, 0.145342
0.08, 27, 0.165011
0.09, 27, 0.184257
0.1, 27, 0.203035
0.11, 27, 0.221303
0.12, 27, 0.239023
0.13, 27, 0.256159
0.14, 27, 0.27268
0.15, 27, 0.288557
0.16, 27, 0.303766
0.17, 27, 0.318288
0.18, 27, 0.332105
0.19, 27, 0.345207
0.2, 27, 0.357583
0.21, 27, 0.369232
0.22, 27, 0.380152
0.23, 27, 0.390348
0.24, 27, 0.399827
0.25, 27, 0.408602
0.26, 27, 0.416688
0.27, 27, 0.424102
0.28, 27, 0.430868
0.29, 27, 0.437008
0.3, 27, 0.442551
0.31, 27, 0.447525
0.32, 27, 0.451961
0.33, 27, 0.455893
0.34, 27, 0.459353
0.35, 27, 0.462377
0.36, 27, 0.464999
0.37, 27, 0.467255
0.38, 27, 0.469178
0.39, 27, 0.470804
0.4, 27, 0.472165
0.41, 27, 0.473291
0.42, 27, 0.474213
0.43, 27, 0.474958
0.44, 27, 0.475551
0.45, 27, 0.476014
0.46, 27, 0.476365
0.47, 27, 0.476622
0.48, 27, 0.476796
0.49, 27, 0.476896
0.5, 27, 0.476929
0.51, 27, 0.476896
0.52, 27, 0.476796
0.53, 27, 0.476622
0.54, 27, 0.476365
0.55, 27, 0.476014
0.56, 27, 0.475551
0.57, 27, 0.474958
0.58, 27, 0.474213
0.59, 27, 0.473291
0.6, 27, 0.472165
0.61, 27, 0.470804
0.62, 27, 0.469178
0.63, 27, 0.467255
0.64, 27, 0.464999
0.65, 27, 0.462377
0.66, 27, 0.459353
0.67, 27, 0.455893
0.68, 27, 0.451961
0.69, 27, 0.447525
0.7, 27, 0.442551
0.71, 27, 0.437008
0.72, 27, 0.430868
0.73, 27, 0.424102
0.74, 27, 0.416688
0.75, 27, 0.408602
0.76, 27, 0.399827
0.77, 27, 0.390348
0.78, 27, 0.380152
0.79, 27, 0.369232
0.8, 27, 0.357583
0.81, 27, 0.345207
0.82, 27, 0.332105
0.83, 27, 0.318288
0.84, 27, 0.303766
0.85, 27, 0.288557
0.86, 27, 0.27268
0.87, 27, 0.256159
0.88, 27, 0.239023
0.89, 27, 0.221303
0.9, 27, 0.203035
0.91, 27, 0.184257
0.92, 27, 0.165011
0.93, 27, 0.145342
0.94, 27, 0.125296
0.95, 27, 0.104922
0.96, 27, 0.0842732
0.97, 27, 0.0634015
0.98, 27, 0.0423617
0.99, 27, 0.0212091
1, 27, 0
0, 28, 0
0.01, 28, 0.0206608
0.02, 28, 0.0412684
0.03, 28, 0.06177
0.04, 28, 0.0821134
0.05, 28, 0.102247
0.06, 28, 0.122122
0.07, 28, 0.141689
0.08, 28, 0.160901
0.09, 28, 0.179715
0.1, 28, 0.198088
0.11, 28, 0.215981
0.12, 28, 0.233358
0.13, 28, 0.250185
0.14, 28, 0.266432
0.15, 28, 0.282072
0.16, 28, 0.297083
0.17, 28, 0.311445
0.18, 28, 0.325142
0.19, 28, 0.338162
0.2, 28, 0.350496
0.21, 28, 0.362142
0.22, 28, 0.373097
0.23, 28, 0.383365
0.24, 28, 0.392953
0.25, 28, 0.401869
0.26, 28, 0.410129
0.27, 28, 0.417747
0.28, 28, 0.424742
0.29, 28, 0.431137
0.3, 28, 0.436956
0.31, 28, 0.442224
0.32, 28, 0.446969
0.33, 28, 0.45122
0.34, 28, 0.455007
0.35, 28, 0.458362
0.36, 28, 0.461316
0.37, 28, 0.4639
0.38, 28, 0.466144
0.39, 28, 0.468081
0.4, 28, 0.469737
0.41, 28, 0.471143
0.42, 28, 0.472324
0.43, 28, 0.473304
0.44, 28, 0.474106
0.45, 28, 0.47475
0.46, 28, 0.475253
0.47, 28, 0.475629
0.48, 28, 0.475889
0.49, 28, 0.476042
0.5, 28, 0.476093
0.51, 28, 0.476042
0.52, 28, 0.475889
0.53, 28, 0.475629
0.54, 28, 0.475253
0.55, 28, 0.47475
0.56, 28, 0.474106
0.57, 28, 0.473304
0.58, 28, 0.472324
0.59, 28, 0.471143
0.6, 28, 0.469737
0.61, 28, 0.468081
0.62, 28, 0.466144
0.63, 28, 0.4639
0.64, 28, 0.461316
0.65, 28, 0.458362
0.66, 28, 0.455007
0.67, 28, 0.45122
0.68, 28, 0.446969
0.69, 28, 0.442224
0.7, 28, 0.436956
0.71, 28, 0.431137
0.72, 28, 0.424742
0.73, 28, 0.417747
0.74, 28, 0.410129
0.75, 28, 0.401869
0.76, 28, 0.392953
0.77, 28, 0.383365
0.78, 28, 0.373097
0.79, 28, 0.362142
0.8, 28, 0.350496
0.81, 28, 0.338162
0.82, 28, 0.325142
0.83, 28, 0.311445
0.84, 28, 0.297083
0.85, 28, 0.282072
0.86, 28, 0.266432
0.87, 28, 0.250185
0.88, 28, 0.233358
0.89, 28, 0.215981
0.9, 28, 0.198088
0.91, 28, 0.179715
0.92, 28, 0.160901
0.93, 28, 0.141689
0.94, 28, 0.122122
0.95, 28, 0.102247
0.96, 28, 0.0821134
0.97, 28, 0.06177
0.98, 28, 0.0412684
0.99, 28, 0.0206608
1, 28, 0
0, 29, 0
0.01, 29, 0.0201449
0.02, 29, 0.0402398
0.03, 29, 0.0602348
0.04, 29, 0.080081
0.05, 29, 0.09973
0.06, 29, 0.119135
0.07, 29, 0.13825
0.08, 29, 0.157031
0.09, 29, 0.175437
0.1, 29, 0.193428
0.11, 29, 0.210967
0.12, 29, 0.228019
0.13, 29, 0.244552
0.14, 29, 0.260539
0.15, 29, 0.275953
0.16, 29, 0.290773
0.17, 29, 0.304979
0.18, 29, 0.318557
0.19, 29, 0.331494
0.2, 29, 0.343783
0.21, 29, 0.355418
0.22, 29, 0.366398
0.23, 29, 0.376724
0.24, 29, 0.386403
0.25, 29, 0.395442
0.26, 29, 0.403853
0.27, 29, 0.41165
0.28, 29, 0.418849
0.29, 29, 0.42547
0.3, 29, 0.431533
0.31, 29, 0.437063
0.32, 29, 0.442083
0.33, 29, 0.44662
0.34, 29, 0.4507
0.35, 29, 0.454351
0.36, 29, 0.457601
0.37, 29, 0.460478
0.38, 29, 0.46301
0.39, 29, 0.465224
0.4, 29, 0.467146
0.41, 29, 0.468802
0.42, 29, 0.470214
0.43, 29, 0.471405
0.44, 29, 0.472395
0.45, 29, 0.473201
0.46, 29, 0.47384
0.47, 29, 0.474322
0.48, 29, 0.47466
0.49, 29, 0.474859
0.5, 29, 0.474925
0.51, 29, 0.474859
0.52, 29, 0.47466
0.53, 29, 0.474322
0.54, 29, 0.47384
0.55, 29, 0.473201
0.56, 29, 0.472395
0.57, 29, 0.471405
0.58, 29, 0.470214
0.59, 29, 0.468802
0.6, 29, 0.467146
0.61, 29, 0.465224
0.62, 29, 0.46301
0.63, 29, 0.460478
0.64, 29, 0.457601
0.65, 29, 0.454351
0.66, 29, 0.4507
0.67, 29, 0.44662
0.68, 29, 0.442083
0.69, 29, 0.437063
0.7, 29, 0.431533
0.71, 29, 0.42547
0.72, 29, 0.418849
0.73, 29, 0.41165
0.74, 29, 0.403853
0.75, 29, 0.395442
0.76, 29, 0.386403
0.77, 29, 0.376724
0.78, 29, 0.366398
0.79, 29, 0.355418
0.8, 29, 0.343783
0.81, 29, 0.331494
0.82, 29, 0.318557
0.83, 29, 0.304979
0.84, 29, 0.290773
0.85, 29, 0.275953
0.86, 29, 0.260539
0.87, 29, 0.244552
0.88, 29, 0.228019
0.89, 29, 0.210967
0.9, 29, 0.193428
0.91, 29, 0.175437
0.92, 29, 0.157031
0.93, 29, 0.13825
0.94, 29, 0.119135
0.95, 29, 0.09973
0.96, 29, 0.080081
0.97, 29, 0.0602348
0.98, 29, 0.0402398
0.99, 29, 0.0201449
1, 29, 0
0, 30, 0
0.01, 30, 0.0196592
0.02, 30, 0.0392713
0.03, 30, 0.0587895
0.04, 30, 0.0781674
0.05, 30, 0.0973596
0.06, 30, 0.116322
0.07, 30, 0.135011
0.08, 30, 0.153386
0.09, 30, 0.171406
0.1, 30, 0.189036
0.11, 30, 0.206239
0.12, 30, 0.222982
0.13, 30, 0.239237
0.14, 30, 0.254975
0.15, 30, 0.270172
0.16, 30, 0.284807
0.17, 30, 0.298862
0.18, 30, 0.312322
0.19, 30, 0.325175
0.2, 30, 0.337413
0.21, 30, 0.34903
0.22, 30, 0.360025
0.23, 30, 0.370397
0.24, 30, 0.380152
0.25, 30, 0.389295
0.26, 30, 0.397837
0.27, 30, 0.40579
0.28, 30, 0.413168
0.29, 30, 0.419988
0.3, 30, 0.426269
0.31, 30, 0.432031
0.32, 30, 0.437296
0.33, 30, 0.442087
0.34, 30, 0.446428
0.35, 30, 0.450343
0.36, 30, 0.453858
0.37, 30, 0.456998
0.38, 30, 0.459787
0.39, 30, 0.462249
0.4, 30, 0.464409
0.41, 30, 0.466288
0.42, 30, 0.467907
0.43, 30, 0.469287
0.44, 30, 0.470445
0.45, 30, 0.471397
0.46, 30, 0.472156
0.47, 30, 0.472735
0.48, 30, 0.473141
0.49, 30, 0.473383
0.5, 30, 0.473463
0.51, 30, 0.473383
0.52, 30, 0.473141
0.53, 30, 0.472735
0.54, 30, 0.472156
0.55, 30, 0.471397
0.56, 30, 0.470445
0.57, 30, 0.469287
0.58, 30, 0.467907
0.59, 30, 0.466288
0.6, 30, 0.464409
0.61, 30, 0.462249
0.62, 30, 0.459787
0.63, 30, 0.456998
0.64, 30, 0.453858
0.65, 30, 0.450343
0.66, 30, 0.446428
0.67, 30, 0.442087
0.68, 30, 0.437296
0.69, 30, 0.432031
0.7, 30, 0.426269
0.71, 30, 0.419988
0.72, 30, 0.413168
0.73, 30, 0.40579
0.74, 30, 0.397837
0.75, 30, 0.389295
0.76, 30, 0.380152
0.77, 30, 0.370397
0.78, 30, 0.360025
0.79, 30, 0.34903
0.8, 30, 0.337413
0.81, 30, 0.325175
0.82, 30, 0.312322
0.83, 30, 0.298862
0.84, 30, 0.284807
0.85, 30, 0.270172
0.86, 30, 0.254975
0.87, 30, 0.239237
0.88, 30, 0.222982
0.89, 30, 0.206239
0.9, 30, 0.189036
0.91, 30, 0.171406
0.92, 30, 0.153386
0.93, 30, 0.135011
0.94, 30, 0.116322
0.95, 30, 0.0973596
0.96, 30, 0.0781674
0.97, 30, 0.0587895
0.98, 30, 0.0392713
0.99, 30, 0.0196592
1, 30, 0
0, 31, 0
0.01, 31, 0.0192017
0.02, 31, 0.0383589
0.03, 31, 0.0574276
0.04, 31, 0.0763641
0.05, 31, 0.0951255
0.06, 31, 0.11367
0.07, 31, 0.131957
0.08, 31, 0.149947
0.09, 31, 0.167604
0.1, 31, 0.184891
0.11, 31, 0.201776
0.12, 31, 0.218226
0.13, 31, 0.234215
0.14, 31, 0.249715
0.15, 31, 0.264704
0.16, 31, 0.27916
0.17, 31, 0.293068
0.18, 31, 0.306411
0.19, 31, 0.319178
0.2, 31, 0.33136
0.21, 31, 0.342953
0.22, 31, 0.353952
0.23, 31, 0.364358
0.24, 31, 0.374174
0.25, 31, 0.383406
0.26, 31, 0.39206
0.27, 31, 0.400149
0.28, 31, 0.407683
0.29, 31, 0.414679
0.3, 31, 0.421151
0.31, 31, 0.427119
0.32, 31, 0.432601
0.33, 31, 0.437618
0.34, 31, 0.442191
0.35, 31, 0.446342
0.36, 31, 0.450093
0.37, 31, 0.453467
0.38, 31, 0.456485
0.39, 31, 0.45917
0.4, 31, 0.461541
0.41, 31, 0.46362
0.42, 31, 0.465425
0.43, 31, 0.466974
0.44, 31, 0.468282
0.45, 31, 0.469363
0.46, 31, 0.470231
0.47, 31, 0.470895
0.48, 31, 0.471364
0.49, 31, 0.471643
0.5, 31, 0.471735
0.51, 31, 0.471643
0.52, 31, 0.471364
0.53, 31, 0.470895
0.54, 31, 0.470231
0.55, 31, 0.469363
0.56, 31, 0.468282
0.57, 31, 0.466974
0.58, 31, 0.465425
0.59, 31, 0.46362
0.6, 31, 0.461541
0.61, 31, 0.45917
0.62, 31, 0.456485
0.63, 31, 0.453467
0.64, 31, 0.450093
0.65, 31, 0.446342
0.66, 31, 0.442191
0.67, 31, 0.437618
0.68, 31, 0.432601
0.69, 31, 0.427119
0.7, 31, 0.421151
0.71, 31, 0.414679
0.72, 31, 0.407683
0.73, 31, 0.400149
0.74, 31, 0.39206
0.75, 31, 0.383406
0.76, 31, 0.374174
0.77, 31, 0.364358
0.78, 31, 0.353952
0.79, 31, 0.342953
0.8, 31, 0.33136
0.81, 31, 0.319178
0.82, 31, 0.306411
0.83, 31, 0.293068
0.84, 31, 0.27916
0.85, 31, 0.264704
0.86, 31, 0.249715
0.87, 31, 0.234215
0.88, 31, 0.218226
0.89, 31, 0.201776
0.9, 31, 0.184891
0.91, 31, 0.167604
0.92, 31, 0.149947
0.93, 31, 0.131957
0.94, 31, 0.11367
0.95, 31, 0.0951255
0.96, 31, 0.0763641
0.97, 31, 0.0574276
0.98, 31, 0.0383589
0.99, 31, 0.0192017
1, 31, 0
0, 32, 0
0.01, 32, 0.0187702
0.02, 32, 0.0374985
0.03, 32, 0.0561432
0.04, 32, 0.0746632
0.05, 32, 0.0930179
0.06, 32, 0.111168
0.07, 32, 0.129075
0.08, 32, 0.146702
0.09, 32, 0.164013
0.1, 32, 0.180976
0.11, 32, 0.197558
0.12, 32, 0.21373
0.13, 32, 0.229464
0.14, 32, 0.244736
0.15, 32, 0.259524
0.16, 32, 0.273808
0.17, 32, 0.28757
0.18, 32, 0.300797
0.19, 32, 0.313476
0.2, 32, 0.3256
0.21, 32, 0.337161
0.22, 32, 0.348156
0.23, 32, 0.358585
